birth_department,birth_city,nationality,age,gender,stratum,pbm,admission_type,faculty,program
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,20,Mujeres,Estrato 1,4,PEAMA,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,20,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,TÚQUERRES,Colombiana,21,Hombres,Estrato 1,48,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,CUMBAL,Colombiana,29,Hombres,Estrato 1,6,PAES,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,25,Mujeres,Estrato 3,16,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 4,65,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,RIOSUCIO,Colombiana,22,Mujeres,Estrato 1,5,PAES,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,46,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 1,3,Regular,Ciencias exactas y naturales,Ciencias de la Computación
NARIÑO,PUERRES,Colombiana,19,Hombres,Estrato 1,7,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,33,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 4,46,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,8,Regular,Ciencias exactas y naturales,Ciencias de la Computación
VALLE DEL CAUCA,CARTAGO,Colombiana,19,Mujeres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Química
META,VILLAVICENCIO,Colombiana,20,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Química
PUTUMAYO,SIBUNDOY,Colombiana,21,Hombres,Estrato 1,4,PAES,Ingeniería y arquitectura,Arquitectura
NARIÑO,PASTO,Colombiana,21,Hombres,Estrato 3,24,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
VALLE DEL CAUCA,CARTAGO,Colombiana,21,Mujeres,Estrato 2,12,Regular,Ciencias exactas y naturales,Ingeniería Física
ARAUCA,ARAUCA,Colombiana,22,Mujeres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,VILLAMARÍA,Colombiana,23,Hombres,Estrato 2,19,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Industrial
TOLIMA,IBAGUÉ,Colombiana,20,Hombres,Estrato 3,24,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,29,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,41,Regular,Administración,Administración de Empresas (Nocturno)
NARIÑO,PASTO,Colombiana,19,Mujeres,Estrato 3,25,Regular,Ciencias exactas y naturales,Ingeniería Física
RISARALDA,PEREIRA,Colombiana,18,Hombres,Estrato 3,63,Regular,Ciencias exactas y naturales,Ingeniería Física
AMAZONAS,LETICIA,Colombiana,23,Hombres,Estrato 2,26,PEAMA,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,22,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
HUILA,GARZÓN,Colombiana,19,Mujeres,Estrato 3,40,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,25,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 3,14,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 5,75,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 1,6,Regular,Administración,Administración de Empresas (Nocturno)
TOLIMA,IBAGUÉ,Colombiana,23,Hombres,Estrato 2,21,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,26,Hombres,Estrato 1,3,Regular,Administración,Administración de Empresas (Diurno)
CÓRDOBA,TIERRALTA,Colombiana,26,Hombres,Estrato 1,38,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,27,Regular,Ingeniería y arquitectura,Ingeniería Civil
CUNDINAMARCA,RICAURTE,Colombiana,22,Mujeres,Estrato 1,1,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Mujeres,Estrato 3,29,Regular,Ingeniería y arquitectura,Ingeniería Química
PUTUMAYO,COLÓN,Colombiana,21,Hombres,Estrato 1,4,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,13,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,10,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,30,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,15,Regular,Administración,Administración de Sistemas Informáticos
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,CARTAGO,Colombiana,17,Mujeres,Estrato 3,42,Regular,Ingeniería y arquitectura,Arquitectura
PUTUMAYO,PUERTO ASÍS,Colombiana,22,Hombres,Estrato 1,2,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,23,Hombres,Estrato 3,13,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,11,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 1,7,Regular,Ciencias exactas y naturales,Ciencias de la Computación
NARIÑO,TÚQUERRES,Colombiana,31,Mujeres,Estrato 1,6,PAES,Ingeniería y arquitectura,Ingeniería Química
MAGDALENA,FUNDACIÓN,Colombiana,19,Mujeres,Estrato 2,6,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,14,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,PUERRES,Colombiana,20,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Arquitectura
CUNDINAMARCA,GUADUAS,Colombiana,19,Mujeres,Estrato 2,49,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,16,Regular,Ciencias exactas y naturales,Ingeniería Física
TOLIMA,HERVEO,Colombiana,23,Mujeres,Estrato 2,6,PAES,Administración,Administración de Empresas (Diurno)
CAUCA,BOLÍVAR,Colombiana,22,Mujeres,Estrato 2,7,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 6,86,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 2,21,Regular,Administración,Administración de Empresas (Nocturno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Mujeres,Estrato 2,6,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,SUPÍA,Colombiana,17,Mujeres,Estrato 3,24,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Mujeres,Estrato 4,35,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,56,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,39,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PASTO,Colombiana,19,Mujeres,Estrato 3,48,Regular,Ingeniería y arquitectura,Arquitectura
NARIÑO,CÓRDOBA,Colombiana,26,Mujeres,Estrato 1,3,PAES,Administración,Administración de Empresas (Diurno)
SANTANDER,FLORIDABLANCA,Colombiana,21,Hombres,Estrato 1,53,Regular,Ingeniería y arquitectura,Arquitectura
NARIÑO,EL TAMBO,Colombiana,22,Mujeres,Estrato 1,14,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Mujeres,Estrato 2,52,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,CHINCHINÁ,Colombiana,18,Mujeres,Estrato 2,18,Regular,Ciencias exactas y naturales,Ingeniería Física
TOLIMA,IBAGUÉ,Colombiana,21,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Civil
QUINDÍO,ARMENIA,Colombiana,19,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Química
PUTUMAYO,PUERTO ASÍS,Colombiana,27,Hombres,Estrato 1,2,PEAMA,Administración,Administración de Empresas (Diurno)
ANTIOQUIA,MEDELLÍN,Colombiana,22,Hombres,Estrato 4,25,Regular,Administración,Administración de Empresas (Diurno)
NARIÑO,PASTO,Colombiana,19,Mujeres,Estrato 4,69,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MARMATO,Colombiana,20,Hombres,Estrato 2,7,Regular,Administración,Administración de Sistemas Informáticos
CASANARE,YOPAL,Colombiana,21,Hombres,Estrato 1,5,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
CASANARE,SAN LUIS DE PALENQUE,Colombiana,27,Hombres,Estrato 1,4,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
PUTUMAYO,MOCOA,Colombiana,22,Mujeres,Estrato 1,39,Regular,Ingeniería y arquitectura,Arquitectura
NARIÑO,IPIALES,Colombiana,20,Hombres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,49,Regular,Ingeniería y arquitectura,Arquitectura
META,VILLAVICENCIO,Colombiana,29,Hombres,Estrato 2,6,Regular,Ciencias exactas y naturales,Ingeniería Física
CUNDINAMARCA,GIRARDOT,Colombiana,23,Hombres,Estrato 1,5,PAES,Administración,Administración de Empresas (Nocturno)
NARIÑO,CUASPÚD,Colombiana,23,Hombres,Estrato 1,1,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,LA MERCED,Colombiana,20,Mujeres,Estrato 2,14,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,49,PAES,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,CUMBAL,Colombiana,23,Mujeres,Estrato 1,2,PAES,Administración,Administración de Empresas (Diurno)
META,VILLAVICENCIO,Colombiana,33,Hombres,Estrato 5,40,Regular,Ingeniería y arquitectura,Arquitectura
CÓRDOBA,LORICA,Colombiana,21,Mujeres,Estrato 1,8,Regular,Administración,Gestión Cultural y Comunicativa
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Mujeres,Estrato 1,3,PEAMA,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,74,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,14,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,8,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 2,12,Regular,Administración,Administración de Sistemas Informáticos
PUTUMAYO,PUERTO ASÍS,Colombiana,23,Hombres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,47,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,FRESNO,Colombiana,22,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,TÚQUERRES,Colombiana,23,Hombres,Estrato 2,37,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Mujeres,Estrato 1,2,PAES,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
CUNDINAMARCA,MADRID,Colombiana,25,Hombres,Estrato 2,10,Regular,Administración,Administración de Empresas (Nocturno)
PUTUMAYO,ORITO,Colombiana,18,Hombres,Estrato 1,11,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,38,Hombres,Estrato 2,10,Regular,Administración,Administración de Empresas (Nocturno)
ARAUCA,ARAUCA,Colombiana,19,Mujeres,Estrato 2,12,PEAMA,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 4,67,Regular,Ingeniería y arquitectura,Ingeniería Civil
TOLIMA,IBAGUÉ,Colombiana,21,Hombres,Estrato 3,26,Regular,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,IPIALES,Colombiana,22,Hombres,Estrato 1,7,PAES,Ciencias exactas y naturales,Ingeniería Física
CUNDINAMARCA,ZIPAQUIRÁ,Colombiana,18,Mujeres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 6,95,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,15,Regular,Administración,Administración de Sistemas Informáticos
BOYACÁ,SOGAMOSO,Colombiana,24,Hombres,Estrato 2,21,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
HUILA,GARZÓN,Colombiana,21,Hombres,Estrato 1,43,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,21,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,18,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,39,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,CHINCHINÁ,Colombiana,18,Mujeres,Estrato 2,51,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,NEIRA,Colombiana,21,Hombres,Estrato 3,19,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
META,VILLAVICENCIO,Colombiana,20,Mujeres,Estrato 2,16,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,SAMANÁ,Colombiana,27,Mujeres,Estrato 2,10,PAES,Administración,Administración de Empresas (Diurno)
RISARALDA,PEREIRA,Colombiana,23,Mujeres,Estrato 1,45,Regular,Administración,Administración de Empresas (Nocturno)
PUTUMAYO,ORITO,Colombiana,24,Hombres,Estrato 1,5,PEAMA,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,34,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 5,61,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
VALLE DEL CAUCA,CALI,Colombiana,19,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 3,18,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,11,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,11,Regular,Administración,Administración de Sistemas Informáticos
RISARALDA,PEREIRA,Colombiana,18,Hombres,Estrato 3,69,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 5,74,Regular,Ingeniería y arquitectura,Ingeniería Industrial
HUILA,GARZÓN,Colombiana,18,Mujeres,Estrato 1,48,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 6,100,PAES,Ingeniería y arquitectura,Ingeniería Industrial
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Mujeres,Estrato 3,17,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,25,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 1,19,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,44,Regular,Ingeniería y arquitectura,Ingeniería Industrial
RISARALDA,PEREIRA,Colombiana,18,Mujeres,Estrato 3,57,Regular,Ciencias exactas y naturales,Matemáticas
NARIÑO,PASTO,Colombiana,21,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,LA DORADA,Colombiana,20,Hombres,Estrato 2,48,Regular,Ingeniería y arquitectura,Ingeniería Química
CUNDINAMARCA,ZIPAQUIRÁ,Colombiana,19,Mujeres,Estrato 4,41,Regular,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Mujeres,Estrato 3,61,Regular,Ciencias exactas y naturales,Ingeniería Física
GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombiana,22,Hombres,Estrato 2,8,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 3,16,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 4,70,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
ARAUCA,TAME,Colombiana,30,Hombres,Estrato 2,5,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 2,14,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,35,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,LA DORADA,Colombiana,18,Hombres,Estrato 1,5,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,15,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,IPIALES,Colombiana,20,Hombres,Estrato 1,3,PAES,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 1,10,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 1,34,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 4,61,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,RIOSUCIO,Colombiana,30,Hombres,Estrato 1,2,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PASTO,Colombiana,23,Hombres,Estrato 1,48,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 5,80,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,10,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 1,48,Regular,Administración,Administración de Sistemas Informáticos
QUINDÍO,ARMENIA,Colombiana,22,Mujeres,Estrato 3,14,Regular,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Hombres,Estrato 2,17,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 2,11,Regular,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 2,42,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,9,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 3,20,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CAUCA,PATÍA,Colombiana,21,Hombres,Estrato 2,18,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Hombres,Estrato 2,59,Regular,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 2,32,Regular,Ciencias exactas y naturales,Matemáticas
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,18,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,12,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 2,8,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,14,Regular,Administración,Administración de Empresas (Diurno)
QUINDÍO,ARMENIA,Colombiana,24,Hombres,Estrato 3,54,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CAUCA,POPAYÁN,Colombiana,25,Hombres,Estrato 3,47,Regular,Ingeniería y arquitectura,Arquitectura
TOLIMA,VILLAHERMOSA,Colombiana,20,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,23,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,17,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
TOLIMA,IBAGUÉ,Colombiana,20,Hombres,Estrato 4,78,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,48,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,12,Regular,Administración,Administración de Empresas (Diurno)
VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombiana,23,Hombres,Estrato 3,24,Regular,Ingeniería y arquitectura,Ingeniería Química
